1004630000
1006213000
1006964000
1012573000
1017417000
1026914000
1026959000
1027022000
1042160000
1054961000
1091806000
1094467000
1106080000
1106084000
1156071000
1185748000
1196607000
1204214000
1217027000
1219585000
27613000
46145000
47764000
52488000
55836000
57511000
59934000
61137000
68559000
73565000
